transaction_id;customer_id;transaction_date;online_order;order_status;list_price;new_product_id
15230;3482;01.03.2017;True;Approved;1765.3;148
18220;3482;03.12.2017;True;Approved;1810;91
19235;3482;26.07.2017;True;Approved;1635.3;177
558;3481;22.02.2017;False;Approved;495.72;15
7634;3481;09.03.2017;False;Approved;441.49;11
8062;3481;11.07.2017;True;Approved;230.91;1
8658;3481;06.11.2017;True;Approved;1762.96;142
9197;3481;04.05.2017;False;Approved;235.63;7
14492;3481;03.10.2017;True;Approved;642.7;103
19785;3481;03.07.2017;True;Approved;1179;75
1730;3480;14.12.2017;False;Approved;1172.78;181
2542;3480;26.01.2017;False;Approved;1466.68;36
17300;3480;29.10.2017;True;Approved;1061.56;117
18014;3480;08.09.2017;False;Approved;958.74;44
5478;3479;09.06.2017;False;Approved;363.01;169
6118;3479;19.03.2017;True;Approved;1274.93;37
9336;3479;26.05.2017;True;Approved;290.62;159
10722;3479;29.11.2017;False;Approved;1292.84;110
12014;3479;29.05.2017;True;Approved;1073.07;151
16624;3479;26.10.2017;True;Approved;1720.7;99
1318;3478;08.06.2017;True;Approved;1231.15;40
2864;3478;24.09.2017;False;Approved;642.7;74
4306;3478;05.11.2017;True;Approved;1228.07;142
11497;3478;01.12.2017;False;Approved;499.53;64
14101;3478;20.11.2017;True;Approved;1036.59;188
18185;3478;11.10.2017;False;Approved;1807.45;128
602;3477;23.08.2017;True;Approved;1362.99;168
1907;3477;06.05.2017;False;Approved;1977.36;119
3426;3477;27.10.2017;True;Approved;175.89;104
6200;3477;25.10.2017;True;Approved;792.9;134
8386;3477;25.09.2017;False;Approved;1403.5;19
10526;3477;10.05.2017;True;Approved;1810;91
13272;3477;27.02.2017;False;Approved;795.34;109
16744;3477;23.03.2017;;Approved;1894.19;111
465;3476;17.04.2017;False;Approved;230.91;72
3225;3476;02.11.2017;True;Approved;230.91;72
11767;3476;10.11.2017;True;Approved;1065.03;176
14969;3476;20.08.2017;True;Approved;499.53;64
17112;3476;17.07.2017;False;Approved;227.88;28
4817;3475;27.12.2017;False;Approved;175.89;104
5934;3475;25.06.2017;True;Approved;1228.07;142
12387;3475;17.03.2017;False;Approved;1469.44;127
12815;3475;11.02.2017;False;Approved;912.52;115
1390;3474;15.08.2017;True;Approved;533.51;102
1976;3474;26.08.2017;True;Approved;2091.47;23
9955;3474;10.09.2017;True;Approved;958.74;44
16442;3474;20.10.2017;True;Approved;495.72;137
16803;3474;13.07.2017;True;Approved;574.64;27
60;3473;18.12.2017;False;Approved;1977.36;119
11079;3473;04.08.2017;False;Approved;1403.5;19
16206;3473;07.10.2017;True;Approved;1311.44;76
17845;3473;19.05.2017;False;Approved;795.34;109
2494;3472;20.08.2017;False;Approved;1775.81;53
11654;3472;09.02.2017;False;Approved;574.64;27
11720;3472;25.12.2017;False;Approved;958.74;44
16686;3472;15.07.2017;True;Approved;1469.44;127
19420;3472;07.02.2017;True;Approved;1894.19;111
19772;3472;09.02.2017;True;Approved;227.88;28
4908;3471;30.06.2017;True;Approved;230.91;1
5373;3471;24.02.2017;False;Approved;1024.66;123
7394;3471;30.04.2017;True;Approved;1538.99;155
17229;3471;04.08.2017;False;Approved;1842.92;42
93;3470;28.11.2017;True;Approved;1311.44;76
656;3470;28.12.2017;False;Approved;1992.93;63
1883;3470;27.06.2017;False;Approved;1151.96;93
2771;3470;01.01.2017;False;Approved;2005.66;105
5238;3470;02.11.2017;False;Approved;1777.8;60
6280;3470;18.09.2017;False;Approved;1703.52;32
9979;3470;06.07.2017;True;Approved;2091.47;23
18036;3470;27.04.2017;True;Approved;2091.47;23
1314;3469;04.06.2017;False;Approved;574.64;27
2192;3469;22.11.2017;True;Approved;71.49;22
2615;3469;24.11.2017;;Approved;1362.99;168
9347;3469;06.08.2017;False;Approved;1703.52;32
507;3468;02.09.2017;True;Approved;1842.92;138
1461;3468;26.03.2017;False;Approved;360.4;139
2297;3468;04.12.2017;True;Approved;774.53;78
10029;3468;30.01.2017;;Approved;590.26;129
10435;3468;29.12.2017;False;Approved;1386.84;43
15307;3468;11.09.2017;True;Approved;495.72;137
17555;3468;27.12.2017;False;Approved;1977.36;119
266;3467;07.11.2017;True;Approved;1769.64;94
820;3467;08.10.2017;False;Approved;642.7;74
2667;3467;17.04.2017;True;Approved;1280.28;106
5701;3467;25.12.2017;False;Approved;1466.68;36
10417;3467;02.07.2017;False;Approved;1555.58;149
11640;3467;02.05.2017;False;Approved;1577.53;84
249;3466;10.02.2017;True;Approved;71.16;121
12919;3466;23.10.2017;False;Approved;1661.92;46
17495;3466;25.08.2017;True;Approved;688.63;58
1216;3465;29.07.2017;True;Approved;586.45;120
2945;3465;19.10.2017;False;Approved;227.88;9
9210;3465;21.04.2017;False;Approved;1810;77
15969;3465;24.03.2017;True;Approved;980.37;96
16558;3465;28.08.2017;True;Approved;1894.19;88
17120;3465;21.06.2017;True;Approved;1945.43;35
18068;3465;04.06.2017;True;Approved;230.91;1
18070;3465;24.03.2017;False;Approved;742.54;182
18486;3465;01.07.2017;True;Cancelled;1071.23;132
19171;3465;03.05.2017;False;Approved;574.64;52
18822;3464;13.12.2017;;Approved;748.17;71
1096;3463;30.01.2017;True;Approved;774.53;78
10382;3463;03.02.2017;True;Approved;688.63;58
12832;3463;03.11.2017;True;Approved;1458.17;87
19648;3463;12.06.2017;False;Approved;100.35;171
2022;3462;09.12.2017;False;Approved;980.37;96
7845;3462;09.11.2017;True;Approved;1289.85;82
10432;3462;03.06.2017;True;Approved;1466.68;55
13764;3462;07.05.2017;False;Approved;1292.84;45
16340;3462;16.11.2017;True;Approved;363.01;4
1613;3461;07.01.2017;False;Approved;912.52;115
5967;3461;19.07.2017;True;Approved;774.53;78
6878;3461;12.04.2017;False;Approved;1810;91
13937;3461;14.08.2017;False;Approved;1073.07;151
14431;3461;16.08.2017;True;Approved;912.52;115
17592;3461;22.05.2017;False;Approved;1555.58;149
19362;3461;26.05.2017;False;Approved;1362.99;168
5713;3460;29.04.2017;False;Approved;1292.84;110
5809;3460;05.11.2017;False;Cancelled;1842.92;138
7061;3460;14.02.2017;False;Approved;742.54;34
7497;3460;06.07.2017;True;Approved;1769.64;94
11149;3460;11.10.2017;True;Approved;441.49;95
17869;3460;21.02.2017;False;Approved;1812.75;86
19189;3460;04.06.2017;False;Approved;1469.44;127
19374;3460;29.01.2017;False;Approved;1769.64;94
19918;3460;12.07.2017;True;Approved;1403.5;19
7873;3459;04.07.2017;False;Approved;1216.14;66
13648;3459;24.06.2017;False;Approved;1057.51;81
14529;3459;25.10.2017;True;Approved;1890.39;114
14361;3458;08.06.2017;True;Approved;2005.66;62
15349;3458;13.09.2017;False;Approved;543.39;3
17862;3458;11.05.2017;;Approved;586.45;120
19008;3458;06.02.2017;False;Approved;2005.66;62
1680;3457;14.02.2017;False;Approved;574.64;27
10991;3457;24.09.2017;True;Approved;1793.43;83
13231;3457;14.05.2017;False;Approved;358.39;185
7823;3456;23.07.2017;True;Approved;1538.99;61
10438;3456;28.08.2017;False;Approved;1198.46;165
14609;3456;28.10.2017;False;Approved;1469.44;127
53;3455;21.12.2017;True;Approved;227.88;28
1277;3455;27.06.2017;True;Approved;71.49;22
3887;3455;16.02.2017;False;Approved;774.53;78
9994;3455;11.05.2017;True;Approved;1148.64;156
15852;3455;01.01.2017;False;Approved;1762.96;100
16539;3455;16.01.2017;False;Approved;688.63;58
1151;3454;31.08.2017;True;Approved;642.31;144
12050;3454;05.06.2017;False;Approved;1810;91
12668;3454;30.05.2017;True;Approved;569.56;178
16495;3454;06.05.2017;False;Approved;1228.07;142
17679;3454;06.09.2017;True;Approved;1311.44;76
7226;3453;04.04.2017;False;Approved;1148.64;156
7908;3453;13.06.2017;False;Approved;1129.13;24
10177;3453;15.07.2017;False;Approved;1065.03;176
15528;3453;15.07.2017;True;Approved;478.16;122
16533;3453;24.08.2017;True;Approved;1977.36;119
17170;3453;19.10.2017;False;Approved;495.72;137
11697;3452;10.04.2017;True;Approved;1577.53;84
15079;3452;28.12.2017;False;Approved;1231.15;40
4015;3451;19.11.2017;True;Approved;1793.43;97
5687;3451;30.03.2017;False;Approved;642.7;103
5883;3451;02.12.2017;False;Approved;235.63;7
8310;3451;29.10.2017;False;Approved;533.51;16
9154;3451;15.12.2017;True;Approved;1466.68;55
9839;3451;05.12.2017;False;Approved;12.01;6
12951;3451;21.06.2017;False;Approved;290.62;16
13461;3451;06.07.2017;True;Approved;1873.97;20
17219;3451;21.05.2017;True;Approved;290.62;16
5210;3450;11.01.2017;True;Approved;1769.64;94
5402;3450;13.01.2017;True;Approved;642.7;74
5912;3450;24.04.2017;True;Approved;1386.84;43
13722;3450;23.09.2017;False;Approved;441.49;95
16498;3450;05.04.2017;False;Approved;1636.9;133
17875;3450;08.06.2017;True;Approved;1483.2;124
3680;3449;19.06.2017;False;Approved;1151.96;154
4222;3449;26.04.2017;False;Approved;1280.28;116
5019;3449;29.04.2017;False;Approved;1148.64;49
15411;3449;03.08.2017;True;Approved;642.31;172
3548;3448;11.11.2017;True;Approved;1403.5;80
10787;3448;16.04.2017;False;Approved;1555.58;92
10927;3448;20.12.2017;False;Approved;227.88;9
16145;3448;12.05.2017;True;Approved;1894.19;88
16634;3448;06.10.2017;True;Approved;175.89;18
1615;3447;16.01.2017;True;Approved;1240.31;135
7259;3447;16.08.2017;True;Approved;1469.44;152
8126;3447;15.04.2017;False;Approved;1703.52;67
9065;3447;17.03.2017;False;Approved;1129.13;26
12415;3447;26.06.2017;True;Approved;574.64;52
12615;3447;26.08.2017;True;Approved;1807.45;110
14359;3447;08.10.2017;True;Approved;1775.81;38
14761;3447;24.02.2017;;Approved;642.7;103
14905;3447;18.08.2017;True;Approved;175.89;18
17720;3447;05.05.2017;True;Approved;416.98;12
18932;3447;20.08.2017;False;Approved;1403.5;80
17981;3446;26.12.2017;True;Approved;792.9;134
18165;3446;03.12.2017;False;Approved;235.63;162
8098;3445;05.02.2017;True;Approved;1227.34;186
8246;3445;17.02.2017;False;Approved;1311.44;76
10687;3445;16.12.2017;False;Approved;1311.44;76
11818;3445;02.09.2017;True;Approved;958.74;44
14954;3445;13.05.2017;True;Approved;1890.39;114
18600;3445;31.01.2017;True;Approved;1292.84;110
9596;3444;22.03.2017;False;Approved;1386.84;43
14017;3444;21.11.2017;False;Approved;1894.19;111
5404;3443;28.07.2017;False;Approved;1240.31;146
5872;3443;13.02.2017;False;Approved;183.86;113
8129;3443;01.12.2017;True;Approved;1403.5;19
11805;3443;14.05.2017;True;Approved;2091.47;23
14704;3443;14.01.2017;False;Approved;569.56;178
18305;3443;01.09.2017;True;Approved;1240.31;146
4260;3442;08.05.2017;True;Approved;1228.07;142
8445;3442;24.05.2017;False;Approved;1240.31;146
11425;3442;20.05.2017;True;Approved;183.86;113
18349;3442;10.06.2017;False;Approved;1977.36;119
3374;3441;14.08.2017;False;Approved;1403.5;80
6327;3441;25.01.2017;False;Approved;1555.58;92
6549;3441;21.04.2017;False;Approved;544.05;3
7210;3441;26.05.2017;False;Approved;290.62;16
13523;3441;26.07.2017;False;Approved;1071.23;132
1694;3440;28.11.2017;False;Approved;202.62;183
6083;3440;10.04.2017;True;Approved;1555.58;149
8011;3440;10.10.2017;False;Approved;533.51;102
8187;3440;23.08.2017;False;Approved;1073.07;151
10723;3440;20.03.2017;False;Approved;1661.92;46
1196;3439;27.08.2017;False;Approved;1765.3;148
7774;3439;09.10.2017;True;Approved;792.9;134
11013;3439;30.04.2017;True;Approved;544.05;131
13933;3439;27.03.2017;True;Approved;1403.5;19
17401;3439;22.08.2017;False;Approved;792.9;134
19834;3439;17.10.2017;False;Approved;569.56;178
1506;3438;12.03.2017;True;Approved;1240.31;146
4545;3438;24.03.2017;True;Approved;1362.99;168
8575;3438;09.07.2017;False;Approved;495.72;137
13711;3438;17.05.2017;False;Approved;1466.68;36
17600;3438;23.05.2017;True;Approved;642.31;144
3754;3437;17.05.2017;True;Approved;1810;77
11222;3437;28.03.2017;False;Approved;1073.07;179
13538;3437;25.01.2017;False;Approved;235.63;7
14532;3437;19.09.2017;True;Approved;1720.7;187
19089;3437;20.04.2017;False;Approved;2091.47;85
267;3436;13.08.2017;True;Approved;792.9;134
2175;3436;31.01.2017;True;Approved;1775.81;53
11585;3436;08.12.2017;True;Approved;499.53;64
15419;3436;19.08.2017;False;Approved;1403.5;19
15582;3436;21.10.2017;True;Approved;363.01;169
15616;3436;28.08.2017;True;Approved;1163.89;41
18398;3436;11.04.2017;False;Approved;2091.47;23
759;3435;05.07.2017;True;Approved;1635.3;177
764;3435;28.06.2017;True;Approved;792.9;134
10374;3435;16.08.2017;False;Approved;1163.89;41
11437;3435;03.01.2017;True;Approved;1071.23;54
17611;3435;02.02.2017;False;Approved;1720.7;99
9021;3434;27.10.2017;False;Approved;1703.52;32
11692;3434;30.04.2017;False;Approved;290.62;159
13813;3434;06.07.2017;True;Approved;1720.7;99
16272;3434;06.05.2017;False;Approved;1231.15;40
16858;3434;02.08.2017;True;Approved;774.53;78
901;3433;09.02.2017;False;Approved;1061.56;117
1612;3433;14.03.2017;True;Approved;1148.64;156
2696;3433;15.04.2017;False;Approved;543.39;68
4962;3433;02.06.2017;False;Approved;1555.58;149
6682;3433;23.11.2017;False;Approved;227.88;28
7518;3433;30.12.2017;False;Approved;1807.45;128
8858;3433;22.01.2017;True;Approved;1636.9;133
10921;3433;03.05.2017;False;Approved;1483.2;124
11774;3433;30.01.2017;True;Approved;416.98;90
17326;3433;11.09.2017;True;Approved;590.26;129
3288;3432;22.07.2017;True;Approved;590.26;129
4037;3432;21.05.2017;False;Approved;1148.64;156
5941;3432;05.08.2017;True;Approved;1992.93;63
7006;3432;28.05.2017;True;Approved;748.17;71
10930;3432;15.09.2017;True;Approved;1458.17;87
10984;3432;11.04.2017;False;Approved;1024.66;47
11725;3432;18.07.2017;False;Approved;958.74;44
17885;3432;13.02.2017;True;Approved;1280.28;106
1765;3431;03.11.2017;True;Approved;1762.96;100
3552;3431;07.02.2017;False;Approved;1842.92;138
11007;3431;22.06.2017;True;Approved;1992.93;63
13407;3431;08.10.2017;True;Approved;1228.07;142
14433;3431;14.04.2017;True;Approved;71.16;121
15813;3431;27.05.2017;False;Approved;1577.53;84
16430;3431;25.03.2017;True;Approved;945.04;82
16566;3431;22.02.2017;False;Approved;748.17;71
17029;3431;02.12.2017;True;Approved;2005.66;105
19407;3431;21.07.2017;True;Approved;499.53;64
4048;3430;13.09.2017;False;Approved;1762.96;100
7556;3430;28.10.2017;False;Approved;1720.7;99
7671;3430;04.06.2017;True;Approved;569.56;178
7783;3430;05.01.2017;False;Approved;12.01;51
11209;3430;07.04.2017;True;Approved;71.49;22
13759;3430;10.09.2017;False;Approved;1129.13;24
19211;3430;20.09.2017;True;Approved;543.39;68
7299;3429;01.06.2017;False;Approved;12.01;6
7648;3429;05.05.2017;False;Approved;1163.89;130
10821;3429;31.08.2017;True;Approved;1945.43;35
15095;3429;22.03.2017;True;Approved;202.62;13
1993;3428;30.09.2017;True;Approved;1274.93;37
6830;3427;26.09.2017;False;Approved;1661.92;46
10120;3427;26.04.2017;False;Approved;1386.84;43
11526;3427;16.08.2017;False;Approved;1777.8;60
14597;3427;16.09.2017;True;Approved;1577.53;84
14817;3427;09.05.2017;True;Approved;1403.5;19
15834;3427;15.01.2017;False;Approved;1151.96;93
18866;3427;29.12.2017;False;Approved;1842.92;138
19470;3427;05.02.2017;False;Approved;1720.7;99
8976;3426;15.11.2017;True;Approved;1977.36;119
9686;3426;25.10.2017;True;Approved;642.31;144
14676;3426;01.06.2017;False;Approved;1765.3;148
15532;3426;25.05.2017;False;Approved;980.37;31
15826;3426;04.01.2017;True;Approved;1274.93;37
18229;3426;31.10.2017;True;Approved;1765.3;148
358;3425;06.12.2017;True;Approved;227.88;28
7049;3425;13.03.2017;True;Approved;1777.8;60
7624;3425;12.12.2017;False;Approved;416.98;90
14591;3425;29.11.2017;True;Approved;742.54;34
15227;3425;25.01.2017;True;Approved;1228.07;142
16028;3425;04.07.2017;True;Approved;1894.19;111
12268;3424;23.01.2017;True;Approved;1362.99;168
19946;3424;30.07.2017;True;Approved;1577.53;84
3208;3423;11.04.2017;False;Approved;792.9;134
10071;3423;14.10.2017;True;Approved;1172.78;181
16324;3423;10.09.2017;True;Approved;1024.66;47
17889;3423;18.05.2017;False;Approved;71.16;121
7963;3422;28.11.2017;True;Approved;1538.99;61
11457;3422;12.03.2017;True;Approved;1061.56;117
12282;3422;24.05.2017;False;Approved;590.26;129
15086;3422;01.11.2017;False;Approved;1280.28;106
19816;3422;06.02.2017;True;Approved;1163.89;41
815;3421;19.10.2017;True;Approved;60.34;57
2385;3421;08.05.2017;True;Approved;1661.92;46
5241;3421;13.02.2017;False;Approved;912.52;115
5340;3421;02.12.2017;True;Approved;1842.92;138
5612;3421;27.08.2017;True;Approved;1228.07;142
7639;3421;25.03.2017;False;Approved;1163.89;41
13597;3421;22.05.2017;False;Approved;1274.93;37
13953;3421;28.04.2017;False;Approved;1403.5;19
15261;3421;27.11.2017;True;Approved;1720.7;99
669;3420;07.04.2017;False;Approved;1636.9;133
4322;3420;16.02.2017;True;Approved;1720.7;99
4439;3420;25.12.2017;True;Approved;544.05;131
7186;3420;30.09.2017;True;Approved;1842.92;138
10497;3420;05.07.2017;True;Approved;1807.45;128
10913;3420;14.11.2017;True;Approved;1129.13;24
13137;3420;24.07.2017;False;Approved;290.62;159
15146;3420;09.03.2017;True;Approved;1765.3;148
17188;3420;22.04.2017;False;Approved;1071.23;54
18658;3420;15.04.2017;False;Approved;2005.66;105
19874;3420;28.05.2017;True;Approved;71.49;22
2357;3419;25.12.2017;True;Approved;1538.99;61
11176;3419;03.10.2017;True;Approved;478.16;122
13228;3419;01.03.2017;False;Approved;2091.47;23
3323;3418;10.09.2017;False;Approved;71.16;8
9537;3418;24.05.2017;True;Approved;752.64;73
11383;3418;13.02.2017;False;Approved;1810;77
13565;3418;01.10.2017;False;Approved;1065.03;69
14794;3418;24.01.2017;True;Approved;945.04;170
436;3417;26.09.2017;True;Approved;1172.78;181
1747;3417;30.07.2017;False;Approved;1992.93;63
2801;3417;05.01.2017;True;Approved;586.45;153
4205;3417;20.07.2017;False;Approved;980.37;31
4982;3417;08.08.2017;False;Approved;543.39;68
14165;3417;24.05.2017;False;Approved;752.64;160
16576;3417;08.03.2017;True;Approved;774.53;78
18849;3417;29.01.2017;True;Approved;1762.96;100
8438;3416;07.05.2017;False;Approved;590.26;129
15702;3416;30.08.2017;False;Approved;1231.15;40
18316;3416;09.06.2017;False;Approved;363.01;169
424;3415;03.03.2017;True;Approved;1635.3;180
3476;3415;13.05.2017;False;Approved;2083.94;150
3930;3415;30.10.2017;;Approved;290.62;16
6863;3415;02.09.2017;False;Approved;1992.93;125
11928;3415;19.09.2017;True;Approved;1024.66;123
16888;3415;05.04.2017;False;Approved;1057.51;65
2818;3414;03.01.2017;True;Approved;1775.81;53
6651;3414;13.03.2017;False;Approved;1483.2;124
19767;3414;21.07.2017;True;Approved;1415.01;173
3030;3413;23.05.2017;True;Approved;1945.43;141
15940;3413;05.12.2017;True;Approved;642.7;74
16772;3413;25.09.2017;True;Approved;1894.19;111
19416;3413;24.02.2017;True;Approved;1842.92;138
844;3412;09.07.2017;;Approved;1458.17;87
8315;3412;16.11.2017;False;Approved;1129.13;24
18985;3412;27.05.2017;False;Approved;1812.75;86
19760;3412;06.11.2017;True;Approved;1386.84;43
3600;3411;29.04.2017;True;Approved;1793.43;83
5897;3411;07.09.2017;True;Approved;1289.85;98
12389;3411;30.11.2017;True;Approved;2083.94;157
13966;3411;27.08.2017;True;Approved;1977.36;119
14284;3411;16.01.2017;True;Approved;1555.58;149
18092;3411;14.08.2017;True;Approved;642.7;74
19191;3411;23.06.2017;False;Approved;1977.36;119
1166;3410;03.05.2017;True;Approved;742.54;34
2170;3410;19.04.2017;True;Approved;1636.9;133
9832;3410;01.02.2017;True;Approved;586.45;153
2259;3409;25.08.2017;False;Approved;100.35;171
2406;3409;22.09.2017;True;Approved;1071.23;54
5725;3409;18.10.2017;True;Approved;1703.52;32
6546;3409;30.01.2017;True;Approved;1703.52;32
7941;3409;11.07.2017;True;Approved;1636.9;133
10629;3409;12.07.2017;True;Approved;642.31;144
16054;3409;31.05.2017;False;Approved;495.72;137
4303;3408;14.05.2017;False;Approved;1720.7;99
4418;3408;27.06.2017;False;Approved;202.62;183
6193;3408;05.05.2017;False;Approved;495.72;137
6665;3408;18.11.2017;False;Approved;478.16;122
10520;3408;08.12.2017;False;Approved;1555.58;149
4574;3407;01.11.2017;True;Approved;1172.78;145
5509;3407;15.02.2017;False;Approved;1769.64;147
5764;3407;16.06.2017;True;Approved;752.64;73
6955;3407;03.11.2017;False;Approved;1842.92;42
12303;3407;17.08.2017;;Approved;495.72;15
14396;3407;12.12.2017;False;Approved;1386.84;189
14839;3407;22.08.2017;True;Approved;792.9;158
17340;3407;28.10.2017;True;Approved;183.86;7
56;3406;14.11.2017;False;Approved;1720.7;99
2998;3406;11.06.2017;False;Approved;183.86;113
3311;3406;09.05.2017;True;Approved;1807.45;128
3969;3406;23.04.2017;False;Approved;1311.44;76
4434;3406;12.10.2017;False;Approved;795.34;109
8040;3406;07.09.2017;True;Approved;574.64;27
9308;3406;18.09.2017;True;Approved;1216.14;66
11352;3406;15.03.2017;False;Approved;574.64;27
11484;3406;06.04.2017;False;Approved;1894.19;111
13191;3406;08.05.2017;True;Approved;2091.47;23
263;3405;22.10.2017;True;Approved;795.34;109
5435;3405;07.03.2017;False;Approved;569.56;178
5783;3405;01.06.2017;False;Approved;1198.46;165
8357;3405;18.04.2017;True;Approved;795.34;109
11288;3405;15.02.2017;True;Approved;575.27;50
11316;3405;11.09.2017;False;Approved;1071.23;54
16481;3405;27.06.2017;True;Approved;795.34;109
16523;3405;08.11.2017;False;Approved;1483.2;124
17178;3405;20.03.2017;True;Approved;1873.97;143
3130;3404;13.10.2017;True;Approved;748.17;71
7681;3404;09.11.2017;True;Approved;1289.85;98
11137;3404;20.02.2017;True;Cancelled;748.17;71
11715;3404;14.10.2017;True;Approved;1227.34;186
17567;3404;25.08.2017;False;Approved;1148.64;156
10170;3403;26.07.2017;False;Approved;1362.99;168
12237;3403;27.04.2017;False;Approved;227.88;28
12490;3403;01.02.2017;False;Approved;1289.85;98
12728;3403;19.08.2017;True;Approved;1635.3;177
774;3402;06.10.2017;False;Approved;1231.15;40
2315;3402;24.02.2017;True;Approved;945.04;82
4061;3402;18.12.2017;True;Approved;1635.3;177
4752;3402;07.10.2017;True;Approved;1762.96;100
5962;3402;06.10.2017;True;Approved;1873.97;143
6921;3402;12.06.2017;False;Approved;1289.85;98
13074;3402;24.08.2017;True;Approved;416.98;90
17343;3402;18.08.2017;False;Approved;752.64;160
19335;3402;29.07.2017;False;Approved;792.9;134
8371;3401;26.05.2017;True;Approved;1483.2;124
11226;3401;25.10.2017;True;Approved;1812.75;86
16283;3401;21.07.2017;True;Approved;290.62;159
16386;3401;15.05.2017;True;Approved;1458.17;87
17171;3401;15.09.2017;False;Approved;1148.64;156
