transaction_id;customer_id;transaction_date;online_order;order_status;list_price;new_product_id
332;1656;02.08.2017;True;Approved;1842.92;138
333;485;16.12.2017;True;Approved;1280.28;116
334;2252;21.02.2017;False;Approved;774.53;161
335;3103;01.11.2017;False;Approved;569.56;178
336;506;05.10.2017;True;Approved;1894.19;111
337;1615;30.10.2017;;Approved;1148.64;156
338;1881;02.01.2017;True;Approved;642.7;74
339;2903;04.12.2017;True;Approved;1807.45;128
340;1274;16.12.2017;False;Approved;533.51;102
341;1443;27.08.2017;False;Approved;1403.5;19
342;2091;14.03.2017;False;Approved;1777.8;60
343;1478;11.03.2017;;Approved;586.45;120
344;1493;09.07.2017;False;Approved;1311.44;30
345;1614;21.03.2017;False;Approved;792.9;158
346;476;19.07.2017;False;Approved;1762.96;100
347;1777;12.04.2017;True;Approved;1661.92;46
348;940;11.08.2017;False;Approved;1458.17;87
349;2930;20.10.2017;True;Approved;1036.59;188
350;2354;26.10.2017;True;Approved;499.53;64
351;1582;15.06.2017;False;Approved;1061.56;117
352;416;19.06.2017;False;Approved;774.53;78
353;1013;20.04.2017;True;Approved;1148.64;49
354;533;14.11.2017;False;Approved;2083.94;157
355;968;22.03.2017;True;Approved;1538.99;155
356;727;09.07.2017;True;Approved;1198.46;165
357;1160;13.04.2017;False;Approved;1240.31;146
358;3425;06.12.2017;True;Approved;227.88;28
359;1614;10.11.2017;True;Approved;1945.43;35
360;2140;26.04.2017;True;Approved;1240.31;135
361;2589;31.01.2017;False;Approved;1292.84;45
362;2920;22.09.2017;True;Approved;980.37;31
363;62;14.08.2017;True;Approved;1945.43;141
364;1112;13.09.2017;False;Approved;642.7;74
365;1995;03.05.2017;True;Approved;1812.75;86
366;1965;22.08.2017;False;Approved;1216.14;66
368;366;24.01.2017;True;Approved;2005.66;62
369;2682;29.07.2017;False;Approved;1179;75
370;2993;03.08.2017;True;Approved;1765.3;148
371;1887;28.08.2017;False;Approved;1769.64;94
372;1692;16.08.2017;True;Approved;183.86;113
373;1927;24.06.2017;False;Approved;1403.5;19
374;2567;07.03.2017;False;Approved;958.74;44
375;3276;05.07.2017;True;Approved;1362.99;48
376;1808;09.02.2017;False;Approved;478.16;11
377;2368;17.10.2017;False;Approved;980.37;31
378;470;27.10.2017;False;Approved;795.34;109
379;3270;03.03.2017;False;Approved;1775.81;53
380;1683;20.08.2017;True;Approved;2091.47;23
381;880;18.09.2017;True;Approved;1842.92;42
382;309;02.12.2017;True;Approved;2083.94;157
383;1698;28.11.2017;True;Approved;1812.75;86
384;1434;28.08.2017;False;Approved;1071.23;132
385;2712;14.05.2017;False;Approved;1894.19;88
386;892;01.10.2017;False;Approved;1163.89;41
387;832;15.10.2017;True;Approved;1036.59;188
388;1033;03.05.2017;True;Approved;1057.51;81
389;2834;15.02.2017;True;Approved;1024.66;47
390;3015;04.01.2017;False;Approved;1555.58;149
391;3484;12.10.2017;False;Approved;774.53;161
392;2775;19.03.2017;False;Approved;742.54;34
393;1208;30.08.2017;True;Approved;912.52;115
394;2109;29.06.2017;False;Approved;1280.28;116
395;3195;12.10.2017;True;Approved;1151.96;93
396;3366;27.06.2017;True;Approved;1198.46;165
397;2492;27.02.2017;False;Approved;1292.84;45
398;389;12.03.2017;True;Approved;227.88;28
399;1306;18.12.2017;;Approved;2083.94;157
400;552;24.07.2017;True;Approved;71.49;11
401;3009;05.05.2017;False;Approved;1538.99;155
402;2925;14.06.2017;False;Approved;1198.46;165
403;140;17.02.2017;False;Approved;1386.84;43
404;209;14.09.2017;True;Approved;544.05;131
405;225;19.06.2017;False;Approved;642.31;144
406;1595;17.04.2017;False;Approved;358.39;15
408;769;11.12.2017;False;Approved;575.27;50
409;1282;08.05.2017;False;Approved;688.63;58
410;2377;07.03.2017;False;Approved;1538.99;155
411;3355;30.12.2017;False;Approved;478.16;122
412;2350;11.05.2017;True;Approved;1775.81;53
413;720;09.09.2017;False;Approved;1977.36;119
414;3249;02.02.2017;True;Approved;1807.45;128
415;2939;01.10.2017;True;Approved;642.31;144
416;1035;03.11.2017;True;Approved;1024.66;47
417;492;02.10.2017;False;Approved;1945.43;141
418;3100;10.12.2017;True;Approved;1812.75;86
419;1586;19.04.2017;False;Approved;1231.15;79
420;31;25.05.2017;True;Approved;742.54;182
421;887;28.04.2017;False;Approved;1216.14;33
422;3356;26.08.2017;False;Approved;1274.93;37
423;2498;15.09.2017;True;Approved;1538.99;155
424;3415;03.03.2017;True;Approved;1635.3;180
425;2828;06.09.2017;False;Approved;1703.52;67
426;3117;24.04.2017;True;Approved;1812.75;86
427;2850;19.11.2017;False;Approved;495.72;137
428;2779;30.11.2017;True;Approved;478.16;122
429;683;15.12.2017;False;Approved;290.62;159
430;2342;26.10.2017;False;Approved;1071.23;54
431;3388;12.02.2017;False;Approved;980.37;31
432;1968;19.06.2017;True;Approved;1555.58;149
433;2923;17.12.2017;True;Approved;1812.75;86
434;15;10.03.2017;False;Approved;544.05;131
435;2659;22.07.2017;True;Approved;1483.2;25
436;3417;26.09.2017;True;Approved;1172.78;181
437;1862;27.08.2017;True;Approved;1577.53;41
438;1670;17.04.2017;False;Approved;642.31;144
439;2126;05.12.2017;True;Approved;1311.44;76
440;2702;20.10.2017;True;Approved;1292.84;110
441;125;25.02.2017;True;Approved;1065.03;176
442;750;24.04.2017;True;Approved;1483.2;124
443;359;25.01.2017;False;Approved;1280.28;106
444;2820;10.09.2017;False;Approved;1311.44;76
445;850;25.11.2017;True;Approved;1807.45;128
446;3072;23.05.2017;False;Approved;175.89;104
447;820;23.06.2017;False;Approved;71.49;11
448;919;28.09.2017;True;Approved;1129.13;24
449;1250;31.03.2017;False;Approved;1992.93;63
450;1655;01.05.2017;False;Approved;574.64;27
451;1194;02.12.2017;True;Approved;543.39;68
452;234;20.03.2017;False;Approved;1469.44;152
453;724;22.11.2017;False;Approved;742.54;34
454;1976;03.05.2017;False;Approved;742.54;34
455;193;16.08.2017;True;Approved;1777.8;60
456;1588;30.01.2017;True;Approved;792.9;158
457;290;10.10.2017;False;Approved;1036.59;188
458;167;25.03.2017;False;Approved;1311.44;30
459;2821;29.04.2017;True;Approved;2005.66;105
460;1201;07.08.2017;False;Approved;1071.23;54
461;893;09.07.2017;False;Approved;1289.85;98
462;2794;05.09.2017;True;Approved;478.16;122
463;3166;14.07.2017;True;Approved;1172.78;181
464;1422;13.10.2017;False;Approved;586.45;153
465;3476;17.04.2017;False;Approved;230.91;72
466;505;24.06.2017;True;Approved;1577.53;41
467;1132;15.10.2017;False;Approved;1061.56;117
468;2363;02.11.2017;True;Approved;795.34;109
469;1816;11.10.2017;False;Approved;1231.15;40
470;73;30.04.2017;False;Approved;575.27;50
471;647;21.01.2017;True;Approved;575.27;50
472;1304;09.02.2017;True;Approved;590.26;21
473;344;11.11.2017;False;Approved;2005.66;62
474;1001;07.10.2017;True;Approved;575.27;50
475;2724;10.08.2017;False;Approved;1661.92;46
476;1787;19.08.2017;True;Approved;1466.68;55
477;367;12.02.2017;;Approved;1945.43;141
478;524;18.01.2017;True;Approved;358.39;185
479;479;08.09.2017;True;Approved;792.9;134
480;1782;17.04.2017;True;Approved;1280.28;106
481;361;15.03.2017;True;Approved;1661.92;46
482;1135;22.04.2017;False;Approved;1024.66;47
483;1591;15.02.2017;True;Approved;1061.56;117
484;941;04.05.2017;True;Approved;2091.47;23
485;804;17.03.2017;False;Approved;1636.9;164
486;2729;24.07.2017;True;Approved;1538.99;61
487;223;15.02.2017;True;Approved;499.53;64
488;1571;09.09.2017;True;Approved;1466.68;36
489;2747;25.01.2017;False;Approved;1148.64;156
490;506;12.04.2017;True;Approved;1274.93;37
491;2676;10.12.2017;True;Approved;642.7;74
492;547;11.01.2017;True;Approved;363.01;169
493;2623;03.12.2017;True;Approved;1769.64;94
494;1509;16.11.2017;True;Approved;1890.39;174
495;479;09.08.2017;True;Approved;1071.23;54
496;661;08.11.2017;False;Approved;363.01;4
497;1854;30.12.2017;True;Approved;1024.66;123
498;125;29.05.2017;False;Approved;360.4;139
499;1037;19.07.2017;False;Approved;60.34;57
500;1446;02.02.2017;True;Approved;1555.58;149
501;2810;25.07.2017;True;Approved;1216.14;66
502;500;13.06.2017;True;Approved;1240.31;146
503;2468;07.08.2017;True;Approved;1636.9;164
504;1785;10.03.2017;False;Approved;574.64;27
505;2560;09.07.2017;False;Approved;590.26;129
506;1853;04.12.2017;False;Approved;590.26;129
507;3468;02.09.2017;True;Approved;1842.92;138
508;3389;24.03.2017;False;Approved;100.35;171
509;3015;28.07.2017;False;Approved;1024.66;47
510;3073;23.04.2017;True;Approved;752.64;160
511;683;04.07.2017;True;Approved;1777.8;60
512;1020;02.10.2017;True;Approved;478.16;122
513;1052;29.11.2017;False;Approved;533.51;16
514;1679;02.01.2017;True;Approved;1890.39;114
515;3330;18.11.2017;False;Approved;795.34;109
516;1591;03.05.2017;False;Approved;1151.96;93
517;311;01.01.2017;True;Approved;1769.64;147
518;1996;25.11.2017;False;Approved;290.62;159
519;997;19.10.2017;True;Approved;1240.31;146
520;1276;21.09.2017;False;Approved;1198.46;165
521;693;18.02.2017;False;Approved;1415.01;173
522;3013;26.01.2017;False;Approved;1311.44;30
523;2234;07.01.2017;True;Approved;290.62;159
524;1171;10.02.2017;True;Approved;1227.34;186
525;1849;27.04.2017;False;Approved;1793.43;83
526;827;02.04.2017;True;Approved;1775.81;53
527;1499;27.08.2017;True;Approved;1386.84;43
528;2233;04.05.2017;True;Approved;1810;91
529;103;03.06.2017;True;Approved;227.88;28
530;1202;31.03.2017;;Approved;478.16;122
531;1494;10.06.2017;True;Approved;60.34;57
532;1559;15.10.2017;True;Approved;1769.64;147
533;3381;09.02.2017;False;Approved;1890.39;114
534;1517;08.04.2017;False;Approved;1386.84;43
535;776;28.10.2017;True;Approved;1227.34;70
536;1018;03.12.2017;True;Approved;945.04;82
537;3280;18.08.2017;True;Approved;1129.13;24
538;1042;23.03.2017;False;Approved;1762.96;142
539;1312;04.09.2017;True;Approved;1577.53;84
540;682;02.09.2017;True;Approved;1458.17;87
541;1499;13.04.2017;True;Approved;1073.07;151
542;1555;08.07.2017;False;Approved;1635.3;180
543;246;03.12.2017;False;Approved;980.37;96
544;2734;19.05.2017;True;Approved;230.91;1
545;2336;19.05.2017;False;Approved;441.49;95
546;2391;21.08.2017;True;Approved;1945.43;141
547;2139;26.06.2017;True;Approved;1635.3;177
548;867;06.03.2017;True;Approved;1362.99;168
549;543;25.01.2017;False;Approved;1403.5;19
550;2839;05.09.2017;False;Approved;1240.31;146
551;3382;15.10.2017;True;Approved;227.88;9
552;333;30.11.2017;True;Approved;1071.23;54
553;2826;22.10.2017;False;Approved;1172.78;181
554;1707;31.01.2017;False;Approved;1765.3;39
555;1198;08.05.2017;True;Approved;945.04;170
556;359;04.09.2017;False;Approved;100.35;171
557;170;16.01.2017;True;Approved;1807.45;110
558;3481;22.02.2017;False;Approved;495.72;15
559;3104;21.03.2017;;Approved;1775.81;53
560;695;10.01.2017;False;Approved;1311.44;30
561;2298;01.01.2017;False;Approved;1807.45;128
562;753;23.09.2017;False;Approved;795.34;109
563;3071;05.04.2017;False;Approved;202.62;183
564;1913;18.11.2017;True;Approved;441.49;95
565;2633;23.09.2017;False;Approved;1807.45;128
566;178;28.11.2017;False;Approved;363.01;169
567;252;09.03.2017;False;Approved;1231.15;40
568;1032;04.08.2017;True;Approved;1466.68;36
569;1094;08.05.2017;False;Approved;1172.78;145
570;1396;21.12.2017;True;Approved;1636.9;133
571;1186;20.08.2017;False;Approved;71.49;22
572;2770;27.01.2017;True;Approved;1483.2;25
573;2271;06.07.2017;False;Approved;1362.99;168
574;2518;25.01.2017;True;Approved;1362.99;168
575;3197;26.06.2017;True;Approved;1148.64;49
576;2538;26.02.2017;False;Approved;1163.89;130
577;149;04.05.2017;;Approved;1403.5;19
